Transaction_ID,Date,Region,Department,Product_Category,Revenue,Expenses,Profit,Budget_Target,Quarter,Year
TXN00274,2025-10-26,West,Supply Chain,Home Care,330715,205618.83,125096.17,389103.82,Q4,2025
TXN00275,2024-01-06,East,Finance,Packaged Foods,93130,68585.88,24544.12,106585.33,Q1,2024
TXN00276,2024-05-08,Central,Operations,Dairy,48634,41035.91,7598.09,56953.12,Q2,2024
TXN00277,2025-10-01,West,Marketing,Dairy,397637,290754.94,106882.06,439796.46,Q4,2025
TXN00278,2025-07-16,South,Operations,Packaged Foods,106182,84774.8,21407.2,121116.37,Q3,2025
TXN00279,2025-03-09,East,Finance,Personal Care,52234,33627.41,18606.59,55225.74,Q1,2025
TXN00280,2025-09-16,East,Operations,Dairy,150597,108519.89,42077.11,163956.26,Q3,2025
TXN00281,2025-08-30,Central,Marketing,Beverages,196135,141441.65,54693.35,226698.84,Q3,2025
TXN00282,2024-08-04,North,Supply Chain,Dairy,196362,142219.29,54142.71,226252.18,Q3,2024
TXN00283,2025-01-12,North,Supply Chain,Beverages,58884,38061.75,20822.25,67847.01,Q1,2025
TXN00284,2025-02-23,South,Finance,Dairy,205507,158523.4,46983.6,237591.43,Q1,2025
TXN00285,2024-11-19,Central,Operations,Snacks,317712,212716.36,104995.64,350705.21,Q4,2024
TXN00286,2024-06-25,East,Operations,Dairy,81476,61298.47,20177.53,90641.81,Q2,2024
TXN00287,2025-05-25,West,Marketing,Personal Care,269927,169211.14,100715.86,286326.48,Q2,2025
TXN00288,2025-10-11,North,Operations,Home Care,124447,90047.92,34399.08,138407.23,Q4,2025
TXN00289,2025-10-23,East,Supply Chain,Dairy,307499,260061.12,47437.88,341349.54,Q4,2025
TXN00290,2025-10-16,North,Supply Chain,Personal Care,223174,138878.81,84295.19,244590.07,Q4,2025
TXN00291,2025-03-04,West,Supply Chain,Packaged Foods,168970,111309.69,57660.31,181089.72,Q1,2025
TXN00292,2025-04-17,East,Finance,Dairy,95937,69335.46,26601.54,103103.19,Q2,2025
TXN00293,2025-08-04,Central,Sales,Packaged Foods,61585,47824.29,13760.71,70702.23,Q3,2025
TXN00294,2025-04-07,Central,Operations,Personal Care,181238,111012.21,70225.79,213221.17,Q2,2025
TXN00295,2025-06-22,West,Marketing,Snacks,103279,71317.36,31961.64,112187.43,Q2,2025
TXN00296,2024-12-01,Central,Supply Chain,Snacks,226116,131512.36,94603.64,262743.02,Q4,2024
TXN00297,2024-05-21,South,Operations,Packaged Foods,59531,43365.45,16165.55,66432.29,Q2,2024
TXN00298,2025-09-29,North,Sales,Beverages,239970,169062.48,70907.52,258738.53,Q3,2025
TXN00299,2024-07-20,East,Operations,Home Care,194205,121470.97,72734.03,222450.92,Q3,2024
TXN00300,2025-08-09,North,Finance,Snacks,80872,53217.89,27654.11,89723.34,Q3,2025
TXN00301,2025-02-22,North,Sales,Beverages,105164,67512.0,37652.0,112003.37,Q1,2025
TXN00302,2024-02-11,East,Sales,Home Care,61486,38661.83,22824.17,72400.21,Q1,2024
TXN00303,2024-05-05,West,Operations,Packaged Foods,186798,135407.1,51390.9,196766.24,Q2,2024
TXN00304,2024-06-17,Central,Operations,Beverages,74044,54450.3,19593.7,86220.22,Q2,2024
TXN00305,2024-04-11,South,Operations,Home Care,261329,176226.29,85102.71,284037.39,Q2,2024
TXN00306,2024-09-18,North,Supply Chain,Beverages,73906,51492.86,22413.14,83717.49,Q3,2024
TXN00307,2024-03-30,East,Marketing,Personal Care,217151,108703.72,108447.28,258743.01,Q1,2024
TXN00308,2025-12-29,North,Operations,Personal Care,113806,66564.47,47241.53,121056.83,Q4,2025
TXN00309,2025-11-20,North,Finance,Beverages,398198,272974.33,125223.67,457263.42,Q4,2025
TXN00310,2025-08-15,East,Supply Chain,Dairy,62894,44413.54,18480.46,72695.39,Q3,2025
TXN00311,2025-08-04,South,Finance,Home Care,309596,201064.77,108531.23,360649.07,Q3,2025
TXN00312,2025-03-09,Central,Sales,Beverages,56619,40619.49,15999.51,61822.59,Q1,2025
TXN00313,2024-05-07,East,Supply Chain,Home Care,231475,165256.97,66218.03,247874.13,Q2,2024
TXN00314,2024-03-28,East,Sales,Packaged Foods,115237,75835.67,39401.33,124541.66,Q1,2024
TXN00315,2025-11-15,Central,Finance,Dairy,103104,86545.75,16558.25,110155.27,Q4,2025
TXN00316,2024-06-18,Central,Supply Chain,Home Care,200769,148548.84,52220.16,233250.99,Q2,2024
TXN00317,2024-01-02,East,Marketing,Packaged Foods,148764,100657.25,48106.75,161819.58,Q1,2024
TXN00318,2025-01-18,South,Sales,Dairy,179412,148869.71,30542.29,214374.82,Q1,2025
TXN00319,2025-06-02,Central,Supply Chain,Snacks,158290,93406.79,64883.21,167572.49,Q2,2025
TXN00320,2024-12-16,West,Marketing,Personal Care,196340,101234.0,95106.0,226497.27,Q4,2024
TXN00321,2024-01-30,West,Marketing,Beverages,177713,113474.78,64238.22,193905.93,Q1,2024
TXN00322,2024-10-24,East,Sales,Dairy,265864,191269.98,74594.02,290368.69,Q4,2024
TXN00323,2024-02-27,North,Sales,Home Care,134250,82427.18,51822.82,148231.73,Q1,2024
TXN00324,2024-12-08,West,Operations,Snacks,316205,188816.79,127388.21,337991.01,Q4,2024
TXN00325,2024-09-06,North,Operations,Snacks,290587,162220.86,128366.14,317787.93,Q3,2024
TXN00326,2024-12-25,Central,Sales,Personal Care,368691,212816.04,155874.96,421496.53,Q4,2024
TXN00327,2025-07-17,North,Supply Chain,Home Care,308177,202119.3,106057.7,357456.61,Q3,2025
TXN00328,2024-02-21,Central,Supply Chain,Beverages,121900,87648.48,34251.52,133941.85,Q1,2024
TXN00329,2025-04-29,North,Sales,Packaged Foods,108452,77490.18,30961.82,120432.86,Q2,2025
TXN00330,2025-01-02,North,Sales,Beverages,248256,169469.43,78786.57,261638.07,Q1,2025
TXN00331,2024-11-07,North,Finance,Snacks,280884,187242.81,93641.19,307697.65,Q4,2024
TXN00332,2025-08-14,Central,Supply Chain,Dairy,213541,157262.73,56278.27,225844.73,Q3,2025
TXN00333,2024-04-27,East,Finance,Snacks,236642,161801.24,74840.76,261154.62,Q2,2024
TXN00334,2025-06-23,North,Supply Chain,Packaged Foods,117264,89898.44,27365.56,133021.22,Q2,2025
TXN00335,2024-06-01,West,Marketing,Beverages,121732,75080.97,46651.03,128767.62,Q2,2024
TXN00336,2025-12-01,North,Supply Chain,Home Care,374478,271004.75,103473.25,435553.26,Q4,2025
TXN00337,2024-10-30,Central,Sales,Dairy,201456,157198.52,44257.48,233567.84,Q4,2024
TXN00338,2025-02-24,Central,Operations,Home Care,161523,111832.52,49690.48,187751.14,Q1,2025
TXN00339,2024-02-04,Central,Marketing,Dairy,38365,30221.49,8143.51,44085.22,Q1,2024
TXN00340,2025-02-24,North,Marketing,Dairy,168244,130899.08,37344.92,181404.32,Q1,2025
TXN00341,2024-04-19,West,Supply Chain,Dairy,80384,68211.55,12172.45,93299.02,Q2,2024
TXN00342,2024-09-18,East,Supply Chain,Packaged Foods,83369,63122.9,20246.1,89460.71,Q3,2024
TXN00343,2025-10-07,South,Operations,Home Care,337169,205395.52,131773.48,380526.34,Q4,2025
TXN00344,2025-12-14,West,Sales,Personal Care,617831,351648.14,266182.86,650151.1,Q4,2025
TXN00345,2025-05-22,Central,Marketing,Home Care,106590,77688.58,28901.42,121514.63,Q2,2025
TXN00346,2024-08-10,West,Marketing,Home Care,141088,86346.89,54741.11,166904.63,Q3,2024
TXN00347,2025-02-24,South,Supply Chain,Beverages,187961,113270.59,74690.41,197977.66,Q1,2025
TXN00348,2024-01-29,West,Marketing,Beverages,261074,172918.8,88155.2,288422.94,Q1,2024
TXN00349,2024-05-11,Central,Supply Chain,Snacks,103009,57586.33,45422.67,113941.78,Q2,2024
TXN00350,2025-02-05,Central,Operations,Packaged Foods,95976,67576.05,28399.95,106248.89,Q1,2025
TXN00351,2025-01-25,North,Operations,Snacks,61494,36489.66,25004.34,70973.58,Q1,2025
TXN00352,2025-03-26,East,Operations,Snacks,183693,107157.99,76535.01,213609.78,Q1,2025
TXN00353,2024-07-28,West,Supply Chain,Beverages,182153,126602.62,55550.38,198536.71,Q3,2024
TXN00354,2025-01-18,South,Operations,Dairy,105454,89223.6,16230.4,114397.95,Q1,2025
TXN00355,2024-04-07,Central,Finance,Packaged Foods,83936,66437.75,17498.25,99159.95,Q2,2024
TXN00356,2024-08-31,West,Sales,Packaged Foods,367425,278964.59,88460.41,415200.29,Q3,2024
TXN00357,2025-08-15,East,Sales,Beverages,110365,75596.2,34768.8,127029.58,Q3,2025
TXN00358,2025-04-15,Central,Supply Chain,Dairy,160355,133465.56,26889.44,175331.14,Q2,2025
TXN00359,2024-05-21,South,Finance,Packaged Foods,119880,92540.58,27339.42,135915.67,Q2,2024
TXN00360,2025-07-02,North,Supply Chain,Packaged Foods,260615,200143.06,60471.94,292689.87,Q3,2025
TXN00361,2024-10-06,South,Operations,Snacks,283951,162753.83,121197.17,336474.29,Q4,2024
TXN00362,2025-10-08,Central,Finance,Dairy,103163,86445.66,16717.34,110559.27,Q4,2025
TXN00363,2025-08-01,Central,Sales,Home Care,114559,69800.95,44758.05,133350.49,Q3,2025
TXN00364,2025-10-31,Central,Finance,Snacks,290605,183227.4,107377.6,345288.97,Q4,2025
TXN00365,2024-07-15,East,Sales,Packaged Foods,244027,159492.68,84534.32,269166.2,Q3,2024
TXN00366,2025-11-28,South,Supply Chain,Home Care,88943,61390.01,27552.99,103459.53,Q4,2025
TXN00367,2025-06-02,East,Marketing,Home Care,202061,135682.33,66378.67,239964.45,Q2,2025
TXN00368,2024-10-25,North,Marketing,Packaged Foods,405694,313367.27,92326.73,483547.65,Q4,2024
TXN00369,2024-09-15,East,Operations,Personal Care,118677,74167.26,44509.74,137891.53,Q3,2024
TXN00370,2024-06-14,Central,Supply Chain,Personal Care,111388,71930.5,39457.5,127944.2,Q2,2024
TXN00371,2025-08-20,Central,Sales,Home Care,201755,147999.86,53755.14,237527.75,Q3,2025
TXN00372,2024-05-29,South,Sales,Beverages,74591,48013.72,26577.28,80439.0,Q2,2024
TXN00373,2025-01-28,Central,Supply Chain,Packaged Foods,92123,73525.72,18597.28,97931.06,Q1,2025
TXN00374,2025-03-29,East,Marketing,Packaged Foods,161922,120222.28,41699.72,189408.7,Q1,2025
TXN00375,2025-05-22,West,Marketing,Packaged Foods,226427,174002.64,52424.36,247004.17,Q2,2025
TXN00376,2024-07-29,East,Sales,Dairy,60196,42284.93,17911.07,63267.5,Q3,2024
TXN00377,2024-09-01,North,Marketing,Packaged Foods,298886,210744.39,88141.61,355839.66,Q3,2024
TXN00378,2025-01-30,East,Supply Chain,Home Care,182652,124377.61,58274.39,205657.73,Q1,2025
TXN00379,2024-07-11,South,Operations,Beverages,201066,146547.2,54518.8,213604.84,Q3,2024
TXN00380,2025-08-22,South,Supply Chain,Beverages,171870,104361.93,67508.07,205035.73,Q3,2025
TXN00381,2024-08-15,West,Sales,Personal Care,254474,133546.51,120927.49,274224.03,Q3,2024
TXN00382,2024-11-30,East,Operations,Personal Care,349078,204475.02,144602.98,411965.82,Q4,2024
TXN00383,2024-11-20,Central,Sales,Beverages,282206,194300.39,87905.61,318948.48,Q4,2024
TXN00384,2024-09-04,North,Marketing,Personal Care,333433,170282.18,163150.82,385548.54,Q3,2024
TXN00385,2025-01-29,West,Operations,Packaged Foods,190895,139331.93,51563.07,201842.84,Q1,2025
TXN00386,2024-08-11,North,Supply Chain,Beverages,83113,60208.92,22904.08,98360.15,Q3,2024
TXN00387,2024-10-29,North,Supply Chain,Personal Care,337643,209837.78,127805.22,367252.86,Q4,2024
TXN00388,2025-03-17,Central,Operations,Snacks,159188,89431.88,69756.12,187721.7,Q1,2025
TXN00389,2024-08-15,Central,Sales,Beverages,69511,51681.84,17829.16,81759.1,Q3,2024
TXN00390,2024-06-23,North,Operations,Beverages,255950,170447.44,85502.56,285010.34,Q2,2024
TXN00391,2025-01-19,East,Finance,Beverages,106101,65856.32,40244.68,115442.63,Q1,2025
TXN00392,2025-06-17,West,Operations,Home Care,306212,185617.72,120594.28,340836.72,Q2,2025
TXN00393,2024-04-23,East,Finance,Dairy,123478,87924.87,35553.13,131921.46,Q2,2024
TXN00394,2024-06-03,Central,Marketing,Snacks,126611,74004.5,52606.5,139735.66,Q2,2024
TXN00395,2024-09-02,Central,Finance,Home Care,134712,86069.77,48642.23,153375.95,Q3,2024
TXN00396,2025-02-19,North,Marketing,Home Care,102334,71086.36,31247.64,111000.67,Q1,2025
TXN00397,2024-09-14,West,Sales,Dairy,149070,110130.18,38939.82,162329.32,Q3,2024
TXN00398,2025-02-19,Central,Supply Chain,Personal Care,107423,66222.01,41200.99,116709.05,Q1,2025
TXN00399,2024-08-20,South,Sales,Personal Care,219116,140718.38,78397.62,254828.36,Q3,2024
TXN00400,2024-11-07,East,Sales,Beverages,142639,99092.35,43546.65,159704.89,Q4,2024
TXN00401,2025-05-15,Central,Marketing,Dairy,196727,158004.46,38722.54,206892.57,Q2,2025
TXN00402,2025-03-21,Central,Supply Chain,Dairy,95919,79476.88,16442.12,102017.56,Q1,2025
TXN00403,2024-12-02,South,Operations,Packaged Foods,342962,246910.62,96051.38,368550.3,Q4,2024
TXN00404,2025-12-21,Central,Finance,Personal Care,194537,105260.74,89276.26,220888.35,Q4,2025
TXN00405,2024-10-03,North,Supply Chain,Snacks,126058,84700.22,41357.78,151159.77,Q4,2024
TXN00406,2025-07-28,West,Finance,Personal Care,225668,123766.98,101901.02,249096.35,Q3,2025
TXN00407,2024-08-06,Central,Supply Chain,Home Care,226297,157467.28,68829.72,246831.31,Q3,2024
TXN00408,2025-06-28,South,Supply Chain,Dairy,104087,86335.44,17751.56,115255.71,Q2,2025
TXN00409,2025-11-28,West,Supply Chain,Snacks,519374,307219.99,212154.01,547917.1,Q4,2025
TXN00410,2025-02-17,West,Operations,Beverages,73703,51236.32,22466.68,85038.65,Q1,2025
TXN00411,2024-03-04,West,Operations,Dairy,284376,206849.91,77526.09,312549.61,Q1,2024
TXN00412,2024-01-29,South,Supply Chain,Dairy,154864,116655.07,38208.93,181252.17,Q1,2024
TXN00413,2024-07-07,East,Finance,Snacks,255388,167569.05,87818.95,301837.29,Q3,2024
TXN00414,2024-09-04,South,Marketing,Home Care,225382,136854.97,88527.03,258847.93,Q3,2024
TXN00415,2024-05-26,West,Marketing,Dairy,95871,68003.79,27867.21,100745.24,Q2,2024
TXN00416,2024-04-09,South,Supply Chain,Packaged Foods,237323,182072.55,55250.45,255250.72,Q2,2024
TXN00417,2024-08-28,West,Sales,Dairy,335512,278809.66,56702.34,371884.95,Q3,2024
TXN00418,2025-08-20,West,Finance,Dairy,326821,268593.99,58227.01,354179.45,Q3,2025
TXN00419,2024-07-17,South,Finance,Personal Care,114674,69589.4,45084.6,130701.2,Q3,2024
TXN00420,2024-05-19,North,Supply Chain,Dairy,251892,182095.06,69796.94,300077.52,Q2,2024
TXN00421,2024-03-19,South,Finance,Packaged Foods,60276,39252.1,21023.9,68853.91,Q1,2024
TXN00422,2025-09-11,West,Sales,Packaged Foods,260763,193435.39,67327.61,275935.29,Q3,2025
TXN00423,2025-06-14,East,Supply Chain,Snacks,66260,39148.39,27111.61,79173.12,Q2,2025
TXN00424,2025-02-27,East,Supply Chain,Dairy,61359,45777.18,15581.82,71072.35,Q1,2025
TXN00425,2024-03-23,North,Supply Chain,Personal Care,59104,34084.15,25019.85,64350.11,Q1,2024
TXN00426,2025-09-08,East,Finance,Home Care,189879,137169.95,52709.05,212345.39,Q3,2025
TXN00427,2024-06-05,North,Operations,Packaged Foods,76688,52642.54,24045.46,88937.28,Q2,2024
TXN00428,2024-12-22,East,Operations,Personal Care,428826,274660.91,154165.09,506296.3,Q4,2024
TXN00429,2024-07-10,South,Supply Chain,Personal Care,285083,171069.91,114013.09,317894.41,Q3,2024
TXN00430,2024-05-11,South,Marketing,Beverages,143660,103417.18,40242.82,158224.35,Q2,2024
TXN00431,2024-06-25,Central,Marketing,Home Care,44099,27551.64,16547.36,47415.61,Q2,2024
TXN00432,2024-03-03,North,Marketing,Packaged Foods,64601,43666.71,20934.29,69155.68,Q1,2024
TXN00433,2025-07-10,South,Finance,Beverages,88528,61621.56,26906.44,100989.92,Q3,2025
TXN00434,2024-12-02,West,Marketing,Dairy,419212,330327.66,88884.34,497919.37,Q4,2024
TXN00435,2025-04-03,North,Operations,Home Care,205654,141465.06,64188.94,242840.93,Q2,2025
TXN00436,2024-12-22,Central,Finance,Snacks,105274,61809.27,43464.73,119218.59,Q4,2024
TXN00437,2024-12-02,South,Supply Chain,Beverages,290905,179399.2,111505.8,320120.63,Q4,2024
TXN00438,2025-04-23,Central,Supply Chain,Dairy,145000,117833.69,27166.31,166631.82,Q2,2025
TXN00439,2025-07-03,West,Marketing,Personal Care,310929,172933.28,137995.72,347434.57,Q3,2025
TXN00440,2025-08-30,South,Operations,Home Care,125025,76537.9,48487.1,137307.64,Q3,2025
TXN00441,2025-12-17,Central,Supply Chain,Personal Care,104904,63538.31,41365.69,110664.16,Q4,2025
TXN00442,2024-08-01,Central,Operations,Home Care,140953,103638.58,37314.42,168073.73,Q3,2024
TXN00443,2024-06-05,North,Sales,Home Care,237455,168827.49,68627.51,264345.27,Q2,2024
TXN00444,2024-12-20,West,Sales,Personal Care,315881,200936.29,114944.71,367610.14,Q4,2024
TXN00445,2024-11-06,West,Supply Chain,Beverages,414720,288258.7,126461.3,454293.28,Q4,2024
TXN00446,2025-10-31,East,Sales,Dairy,205316,167856.72,37459.28,246256.57,Q4,2025
TXN00447,2024-04-10,Central,Marketing,Beverages,166751,121205.35,45545.65,191703.67,Q2,2024
TXN00448,2024-09-15,North,Sales,Home Care,282736,189567.37,93168.63,306467.02,Q3,2024
TXN00449,2025-06-12,East,Operations,Dairy,146664,109863.61,36800.39,155248.44,Q2,2025
TXN00450,2024-05-16,Central,Finance,Home Care,84653,53752.43,30900.57,96786.71,Q2,2024
TXN00451,2025-02-03,North,Operations,Personal Care,92775,59556.44,33218.56,110978.0,Q1,2025
TXN00452,2025-08-09,South,Operations,Home Care,67298,46789.05,20508.95,71528.83,Q3,2025
TXN00453,2025-11-20,West,Supply Chain,Personal Care,513810,321928.33,191881.67,603124.23,Q4,2025
TXN00454,2025-01-09,Central,Supply Chain,Snacks,156820,108267.28,48552.72,171100.98,Q1,2025
TXN00455,2025-12-21,South,Marketing,Beverages,146011,94993.21,51017.79,174091.67,Q4,2025
TXN00456,2025-02-15,West,Finance,Packaged Foods,66196,47150.09,19045.91,74338.33,Q1,2025
TXN00457,2025-03-03,South,Marketing,Snacks,70680,41249.71,29430.29,76810.01,Q1,2025
TXN00458,2025-05-03,North,Marketing,Packaged Foods,67304,49405.01,17898.99,71298.86,Q2,2025
TXN00459,2025-12-06,South,Sales,Home Care,451487,306275.02,145211.98,536098.56,Q4,2025
TXN00460,2025-10-24,East,Operations,Home Care,81983,51057.93,30925.07,96402.39,Q4,2025
TXN00461,2024-02-03,West,Operations,Beverages,231266,161618.92,69647.08,256339.99,Q1,2024
TXN00462,2025-08-07,North,Finance,Personal Care,268779,148132.43,120646.57,292786.1,Q3,2025
TXN00463,2025-04-19,East,Marketing,Snacks,137755,92412.97,45342.03,163756.11,Q2,2025
TXN00464,2025-10-27,East,Sales,Home Care,214030,144099.9,69930.1,248680.3,Q4,2025
TXN00465,2025-12-09,North,Operations,Dairy,444392,331628.83,112763.17,527349.9,Q4,2025
TXN00466,2024-04-30,Central,Operations,Snacks,77726,46925.2,30800.8,81904.19,Q2,2024
TXN00467,2024-07-30,West,Operations,Snacks,337069,192450.04,144618.96,376559.81,Q3,2024
TXN00468,2024-01-19,North,Finance,Packaged Foods,61605,48274.98,13330.02,72939.58,Q1,2024
TXN00469,2025-05-13,Central,Sales,Snacks,59392,40765.15,18626.85,68405.27,Q2,2025
TXN00470,2024-10-10,West,Sales,Beverages,347914,222411.85,125502.15,409828.72,Q4,2024
TXN00471,2024-08-28,Central,Sales,Beverages,219796,157426.91,62369.09,260365.03,Q3,2024
TXN00472,2024-05-27,South,Finance,Beverages,224713,145080.92,79632.08,268759.61,Q2,2024
TXN00473,2024-02-11,Central,Operations,Beverages,41190,30284.06,10905.94,48058.47,Q1,2024
TXN00474,2025-05-30,East,Finance,Beverages,186363,123946.19,62416.81,213636.3,Q2,2025
TXN00475,2025-09-13,Central,Operations,Home Care,135474,87956.08,47517.92,144260.09,Q3,2025
TXN00476,2025-11-07,North,Sales,Dairy,229230,178886.53,50343.47,250010.95,Q4,2025
TXN00477,2025-08-19,West,Supply Chain,Snacks,174903,108148.59,66754.41,193572.38,Q3,2025
TXN00478,2025-09-11,Central,Supply Chain,Snacks,107442,73494.4,33947.6,113172.54,Q3,2025
TXN00479,2025-09-09,South,Sales,Dairy,163059,133476.63,29582.37,188959.59,Q3,2025
TXN00480,2025-07-29,North,Operations,Dairy,209821,152349.35,57471.65,235008.87,Q3,2025
TXN00481,2025-10-11,South,Sales,Beverages,110012,80090.3,29921.7,117755.57,Q4,2025
TXN00482,2024-09-17,North,Operations,Beverages,297385,193107.38,104277.62,349399.51,Q3,2024
TXN00483,2025-07-30,North,Finance,Dairy,329626,237885.2,91740.8,383323.75,Q3,2025
TXN00484,2025-01-23,Central,Sales,Dairy,103240,81040.05,22199.95,110638.14,Q1,2025
TXN00485,2024-05-16,South,Supply Chain,Dairy,188479,137265.68,51213.32,214347.5,Q2,2024
TXN00486,2025-01-20,West,Operations,Personal Care,121741,70622.24,51118.76,131985.3,Q1,2025
TXN00487,2025-04-15,Central,Finance,Beverages,197576,127127.17,70448.83,231463.3,Q2,2025
TXN00488,2025-12-28,East,Sales,Home Care,416279,300110.62,116168.38,483051.69,Q4,2025
TXN00489,2025-05-09,South,Marketing,Snacks,212196,120214.28,91981.72,251355.61,Q2,2025
TXN00490,2025-12-07,Central,Marketing,Home Care,371264,254899.14,116364.86,418463.28,Q4,2025
TXN00491,2025-09-06,West,Supply Chain,Beverages,288990,216723.12,72266.88,340977.88,Q3,2025
TXN00492,2025-07-16,East,Sales,Beverages,71882,51074.41,20807.59,84767.68,Q3,2025
TXN00493,2025-02-06,West,Supply Chain,Dairy,85491,72639.38,12851.62,95828.12,Q1,2025
TXN00494,2025-09-15,North,Finance,Home Care,347228,221561.58,125666.42,392455.68,Q3,2025
TXN00495,2025-09-16,North,Sales,Dairy,264844,192501.58,72342.42,312263.6,Q3,2025
TXN00496,2024-06-11,North,Finance,Home Care,164116,103436.03,60679.97,175655.92,Q2,2024
TXN00497,2025-11-09,East,Finance,Snacks,124898,74627.41,50270.59,139069.53,Q4,2025
TXN00498,2025-08-11,East,Sales,Snacks,212671,129236.25,83434.75,229533.64,Q3,2025
TXN00499,2025-04-11,South,Operations,Beverages,233310,151033.61,82276.39,278813.91,Q2,2025
TXN00500,2024-12-03,West,Supply Chain,Packaged Foods,540846,429650.07,111195.93,625812.03,Q4,2024
TXN00501,2025-03-17,South,Marketing,Beverages,165669,120850.59,44818.41,175648.1,Q1,2025
TXN00502,2025-06-25,East,Supply Chain,Snacks,220981,144946.6,76034.4,260641.67,Q2,2025
TXN00503,2025-08-13,East,Operations,Dairy,189673,136603.23,53069.77,226064.0,Q3,2025
TXN00504,2025-06-23,East,Sales,Beverages,75396,55465.94,19930.06,88049.67,Q2,2025
